+-----------------------------------------------------+----------------------+----------------------------+------------------------------------+-------------------+-----------+
| Nombre                                              | Marca                | Tipo                       | Variante                           | Tamaño            | Categoría |
| Helado ARTI Balde Super Esp. Kinder 10 l            | Arti                 | Helado                     | Balde Super Esp. Kinder            | 10 l              | 4_404     |
| Helado ARTI Balde Super Esp. Mantecol 10 l          | Arti                 | Helado                     | Balde Super Esp. Mantecol          | 10 l              | 4_404     |
| Helado ARTI Balde Super Esp. Marroc 10 l            | Arti                 | Helado                     | Balde Super Esp. Marroc            | 10 l              | 4_404     |
| Helado ARTI Balde Super Esp. Tramontana 10 l        | Arti                 | Helado                     | Balde Super Esp. Tramontana        | 10 l              | 4_404     |
| Helado ARTI Bombon Suizo  150 c                     | Arti                 | Helado                     | Bombon Suizo                       | 150 ml            | 4_406     |
| Helado ARTI Cono Bomba Am*DLL-Ch. 80 G              | Arti                 | Helado                     | Cono Bomba Am* Dll-ch.             | 80 g              | 4_406     |
| Helado ARTI Cono Bomba Ch*DDL-Ch. 80 G              | Arti                 | Helado                     | Cono Bomba Ch* Ddl-ch.             | 80 g              | 4_406     |
| Helado ARTI Mistic Cono Bco. 140 c                  | Arti                 | Helado                     | Mistic Cono Bco.                   | 140 ml            | 4_406     |
| Helado ARTI Mistic Cono Choc. 140 c                 | Arti                 | Helado                     | Mistic Cono Choc.                  | 140 ml            | 4_406     |
| Helado ARTI P/Agua Frutilla 60 c                    | Arti                 | Helado                     | P/agua Frutilla                    | 60 ml             | 4_401     |
| Helado ARTI P/Agua Limon 60 c                       | Arti                 | Helado                     | P/agua Limon                       | 60 ml             | 4_401     |
| Helado ARTI P/Agua Manzana 60 c                     | Arti                 | Helado                     | P/agua Manzana                     | 60 ml             | 4_401     |
| Helado ARTI P/Agua Pinta Lengua x Multifr. 60 c     | Arti                 | Helado                     | P/agua Pinta Lengua X Multifr.     | 60 ml             | 4_401     |
| Helado ARTI P/Agua Uva 60 c                         | Arti                 | Helado                     | P/agua Uva                         | 60 ml             | 4_401     |
| Helado ARTI P/Bombon  60 c                          | Arti                 | Helado                     | P/bombon                           | 60 ml             | 4_402     |
| Helado ARTI P/Cr.Tzunami Americana 60 c             | Arti                 | Helado                     | P/cr. Tzunami Americana            | 60 ml             | 4_403     |
| Helado ARTI P/Cr.Tzunami Chocolate 60 c             | Arti                 | Helado                     | P/cr. Tzunami Chocolate            | 60 ml             | 4_403     |
| Helado ARTI P/Cr.Tzunami Mix(Ch*Am) 60 c            | Arti                 | Helado                     | P/cr. Tzunami Mix(ch*am)           | 60 ml             | 4_403     |
| Helado ARTI P/Crema Fusion Fr*Cr. 60 c              | Arti                 | Helado                     | P/crema Fusion Fr*cr.              | 60 ml             | 4_402     |
| Helado ARTI P/Sombrero Loco Choc*Amer. 53 G         | Arti                 | Helado                     | P/sombrero Loco Choc*amer.         | 53 g              | 4_403     |
| Helado ARTI P/Sombrero Loco Frut*Vain. 53 G         | Arti                 | Helado                     | P/sombrero Loco Frut*vain.         | 53 g              | 4_403     |
| Helado ARTI Postre Mixto  125 c                     | Arti                 | Helado                     | Postre Mixto                       | 125 ml            | 4_406     |
| Helado ARTI Pote DDL*V*Ch. 360 c                    | Arti                 | Helado                     | Pote Ddl*v*ch.                     | 360 ml            | 4_405     |
| Helado ARTI Pote Fr*Am*Ch. 360 c                    | Arti                 | Helado                     | Pote Fr*am*ch.                     | 360 ml            | 4_405     |
| Helado ARTIBOM P/Crema Relleno  60 c                | Artibom              | Helado                     | P/crema Relleno                    | 60 ml             | 4_402     |
| Helado ARTIBOM P/Split Rell. Banana 60 c            | Artibom              | Helado                     | P/split Rell. Banana               | 60 ml             | 4_402     |
| Helado ARTIMIX P/Agua Ana*Frut. 60 c                | Artimix              | Helado                     | P/agua Ana*frut.                   | 60 ml             | 4_401     |
| Helado ARTIMIX P/Agua Frut*Vain. 60 c               | Artimix              | Helado                     | P/agua Frut*vain.                  | 60 ml             | 4_401     |
| Helado ARTIMIX P/Agua Uva*Vain. 60 c                | Artimix              | Helado                     | P/agua Uva*vain.                   | 60 ml             | 4_401     |
| Hisopos COTONETES Flexivei  75 U                    | Cotonetes            | Hisopos                    | Flexivei                           | 75 U              | 5_520     |
| Hisopos DONCELLA Pote 100 U                         | Doncella             | Hisopos                    | Pote                               | 100 U             | 5_520     |
