+----------------------------------------------------------------------------+-------------------------+-----------------------------+-------------------------------------------------+---------+--------------------------------+
| Nombre                                                                     | Marca                   | Tipo                        | Variante                                        | Tamaño  | Categoría                      |
| LOLA MONTES  Vino Cabern.Sauv.  750 Ml                                     | LOLA MONTES             | Vino                        | Cabern.Sauv.                                    | 750 ml  | Vinos                          |
| LOLA MONTES  Vino Malbec  750 Ml                                           | LOLA MONTES             | Vino                        | Malbec                                          | 750 ml  | Vinos                          |
| LOLA MONTES  Vino Red  750 Ml                                              | LOLA MONTES             | Vino                        | Red                                             | 750 ml  | Vinos                          |
| LONECO  Cinta Adhesiva Para Embalaje Transparente X45m. 1 Uni              | LONECO                  | Cinta                       | Adhesiva Para Embalaje Transparente X45m.       | 1 uni   | Ferretería                     |
| LOPEZ  Champaña Extra Brut  750 Ml                                         | LOPEZ                   | Champaña                    | Extra Brut                                      | 750 ml  | Champagnes                     |
| LOPEZ  Vino Malbec  750 Ml                                                 | LOPEZ                   | Vino                        | Malbec                                          | 750 ml  | Vinos                          |
| LOPEZ  Vino Sauvig.Blanc  750 Ml                                           | LOPEZ                   | Vino                        | Sauvig.Blanc                                    | 750 ml  | Vinos                          |
| LORD CHESELINE  Gel Capilar Pomo Exp.Styling 150 G                         | LORD CHESELINE          | Gel                         | Capilar Pomo Exp.Styling                        | 150 g   | Geles Y Fijadores P/Cabello    |
| LORD CHESELINE  Gel Capilar Pote Exp.Styling 280 G                         | LORD CHESELINE          | Gel                         | Capilar Pote Exp.Styling                        | 280 g   | Geles Y Fijadores P/Cabello    |
| LOS ARBOLES  Vino Cabern.Sauv.  750 Ml                                     | LOS ARBOLES             | Vino                        | Cabern.Sauv.                                    | 750 ml  | Vinos                          |
| LOS ARBOLES  Vino Chardonnay  750 Ml                                       | LOS ARBOLES             | Vino                        | Chardonnay                                      | 750 ml  | Vinos                          |
| LOS ARBOLES  Vino Malbec  750 Ml                                           | LOS ARBOLES             | Vino                        | Malbec                                          | 750 ml  | Vinos                          |
| LOS HELECHOS  Vino Reserva Malbec  750 Ml                                  | LOS HELECHOS            | Vino                        | Reserva Malbec                                  | 750 ml  | Vinos                          |
| LUCATO  Arroz Grano Largo Fino 00000 Bolsa 1 Kg                            | LUCATO                  | Arroz                       | Grano Largo Fino 00000 Bolsa                    | 1 kg    | Arroz                          |
| LUCCHETTI  Arroz Doble Carolina Bolsa 1 Kg                                 | LUCCHETTI               | Arroz                       | Doble Carolina Bolsa                            | 1 kg    | Arroz                          |
| LUCCHETTI  Arroz Grano Largo Fino 00000 Bolsa 1 Kg                         | LUCCHETTI               | Arroz                       | Grano Largo Fino 00000 Bolsa                    | 1 kg    | Arroz                          |
| LUCCHETTI  Arroz Grano Largo Fino 00000 Bolsa 500 G                        | LUCCHETTI               | Arroz                       | Grano Largo Fino 00000 Bolsa                    | 500 g   | Arroz                          |
| LUCCHETTI  Arroz Integral Bolsa 1 Kg                                       | LUCCHETTI               | Arroz                       | Integral Bolsa                                  | 1 kg    | Arroz                          |
| LUCCHETTI  Arroz Parboil Bolsa 500 G                                       | LUCCHETTI               | Arroz                       | Parboil Bolsa                                   | 500 g   | Arroz                          |
| LUCCHETTI  Ave María   500 G                                               | LUCCHETTI               | Ave                         | María                                           | 500 g   | Pastas Secas                   |
